X,Y,OBJECTID,stop_id,stop_name,stop_desc,stop_lat,stop_lon,POINT_X,POINT_Y,trip_id,stop_sequence,Time_Hour,offset,Notes,Trash,Sign,MPH,time_point,Arrive,Depart,Jurisdiction,Pullout,trip_direction,location_type,STOPTYPE,ROTATION
-108.563595124,39.0632116200001,338,S87,Downtown Transfer Facility (6th Street and South Avenue) ,Bench/Shelter,39.06321162,-108.56359512,710797.93582667,4326616.62780403,RT11,29,:05,0,Transfer Station,Yes,Yes,30,Yes,1899/12/30 06:05:01+00,1899/12/30 06:05:01+00,City,Yes,In,1,Transfer,0
-108.557472636,39.084552918,339,S271,Orchard Avenue west of Cannell Street,No,39.08455292,-108.55747264,711264.03186006,4328999.59440153,RT3,7,:15 - :25,S, , ,Yes,40,No,,,City,No,Out,0,Intermediate,180
-108.554333339,39.0845122100001,340,S290,Orchard Avenue west of 12th Street (Colorado Mesa University Tennis Courts),No,39.08451221,-108.55433334,711535.71806941,4329002.38405786,RT3,8,:15 - :25,S, , ,Yes,40,No,,,City,No,Out,0,Intermediate,180
-108.510750728,39.084480338,341,S49,Orchard Avenue west of 29 ¼ Road (Bookcliff Middle School),No,39.08448034,-108.51075073,715305.94006088,4329101.27361552,RT3,17,:25 - :35,S, , ,Yes,35,No,,,County, ,Out,0,Intermediate,180
-108.406391681,39.091769905,342,S512,F Road west of 35 Road,No,39.0917699,-108.40639168,724310.54681934,4330163.0165735,RT4,27,:15 - :25,N, ,No,Yes,40,No,,,County, ,In,0,Intermediate,0
-108.469677075,39.062904545,343,S435,D Road west of 31 ½ Road, ,39.06290455,-108.46967708,718925.75879275,4326804.65924396,RT10,17,:55 - :05,N, , ,Yes,45,No,,,City,Yes,Out,0,Intermediate,0
-108.40790365,39.0969979600001,344,S475,Highway 6 at Mount Garfield Middle School (Inside Parking Lot),No,39.09699796,-108.40790365,724163.19791205,4330739.57710038,RT4,7,:55 Outbound  :15-:25 Inbound,0,Bus stops In-Bound and Out-Bound, ,Yes,25,Yes,1899/12/30 04:55:01+00,1899/12/30 04:55:01+00,Private,Yes,Out,0,Intermediate,180
-108.550296558,39.077259198,345,S183,North Avenue east of 12th Street (Stocker Stadium),No,39.0772592,-108.55029656,711906.63185517,4328206.75684199,RT5,7,:25,S, , ,Yes,30,Yes,1899/12/30 05:25:01+00,1899/12/30 05:25:01+00,City,Yes,Out,0,Intermediate,180
-108.505365888,39.077434569,346,S33,North Avenue east of 29 ½ Road (Community Services Campus),Bench/Shelter,39.07743457,-108.50536589,715793.23834896,4328332.01373216,RT9,22,:45 - :55,N, ,Yes,Yes,40,No,,,County,No,In,0,Intermediate,0
-108.447503267,39.088654133,347,S58,Front Street east of 3rd Street,No,39.08865413,-108.44750327,720764.20537072,4329716.41255296,RT4,3,:45 - :55,S, ,No,Yes,25,No,,,County, ,Out,0,Intermediate,166
-108.450346044,39.0902168370001,348,S452,1st Street and Grand Avenue (Peachtree Shopping Center),No,39.09021684,-108.45034604,720513.43130565,4329882.95756365,RT4,2,:45 - :55,W, ,No,Yes,20,No,,,County, ,Out,0,Intermediate,-90
-108.553547543,39.091965241,349,S237,Patterson Road west of 12th Street (Life Center),Bench/Shelter,39.09196524,-108.55354754,711581.40858954,4329831.45421864,RT2,23,:55 - :05,N, , ,Yes,30,No,,,City,No,Out,0,Intermediate,0
-108.557497943,39.0919652380001,350,S360,Patterson Road west of 26 ¾ Road (by the ATM),No,39.09196524,-108.55749794,711239.71549862,4329822.25575683,RT2,24,:55 - :05,N, , ,Yes,30,No,,,City,No,Out,0,Intermediate,0
-108.5594742,39.0917341420001,351,S359,Patterson Road and 9th Street (St. Mary's Pavilion),Bench/Shelter,39.09173414,-108.5594742,711069.46690513,4329792.00975105,RT2,37,:15 - :25,S, paint faded on shelter, ,Yes,35,No,,,City,No,In,0,Intermediate,180
-108.631616112,39.1062289390001,352,S489,G Road west of Arrowest Road,No,39.10622894,-108.63161611,704787.54562236,4331235.60456762,RT8,32,:25 - :35,S, , ,Yes,55,No,,,City, ,In,0,Intermediate,180
-108.614475808,39.1063649810001,353,S471,G Road across from Community Hospital,Bench/Shelter,39.10636498,-108.61447581,706269.39913188,4331289.51352979,RT8,6,:45 - :55,N, ,Yes,Yes,35,No,,,City,Yes,Out,0,Intermediate,0
-108.650212977,39.1129621870001,354,S499,Highway 6 and 50 at 22 Road (Pilot Travel Center),No,39.11296219,-108.65021298,703159.99506393,4331941.15390829,RT8,31,:25,S, ,No,Yes,70,Yes,1899/12/30 05:25:01+00,1899/12/30 05:25:01+00,City/CDOT,No,In,0,Intermediate,180
-108.505771201,39.082777089,355,S312,29 ½ Road south of Mesa Avenue,No,39.08277709,-108.5057712,715741.88904762,4328924.04053989,RT5,17,:35 - :45,E, ,No,Yes,35,No,,,County,No,In,0,Intermediate,90
-108.723384089,39.158813154,356,S251,Aspen Street east of Sycamore Street,No,39.15881315,-108.72338409,696705.30825808,4336868.99627845,RT8,27,:15 - :25,S, ,No,Yes,30,No,,,Fruita,No,In,0,Intermediate,180
-108.505771201,39.082777089,357,S312,29 ½ Road south of Mesa Avenue,No,39.08277709,-108.5057712,715741.88904762,4328924.04053989,RT10,28,:05 - :15,E, ,No,Yes,35,No,,,County,No,In,0,Intermediate,90
-108.543645911,39.086467052,358,S116,Walnut Avenue west of 19th Street (Walnut Park Apartments),Bench/Private,39.08646705,-108.54364591,712454.36608058,4329244.3090667,RT3,42,:55 - :05,N, ,No,Yes,40,No,,,City,No,In,0,Intermediate,0
-108.598045169,39.095523643,359,S212,F ¼ Road at Goodwill,Bench,39.09552364,-108.59804517,707722.11432176,4330123.66489085,RT7,21,:35 - :45,N, gravel preventing safe ADA accessibility ,No,Yes,30,No,,,City,No,Out,0,Intermediate,0
-108.496692974,39.074782171,360,S446,30 Road north of Gunnison Avenue,No,39.07478217,-108.49669297,716551.68303085,4328058.25473916,RT10,32,:15 - :25,W, ,No,Yes,35,No,,,City, ,In,0,Intermediate,-90
-108.488504597,39.0628846280001,361,S63,D Road west of Wedgewood Avenue,Bench,39.06288463,-108.4885046,717296.628635,4326757.24743362,RT10,20,:55 - :05,N, gravel preventing safe ADA accessibility , ,Yes,45,No,,,County,No,Out,0,Intermediate,0
-108.481277223,39.0628969140001,362,S62,D Road east of Alamo Street,Bench,39.06289691,-108.48127722,717921.99273453,4326775.92265634,RT10,19,:55 - :05,N, gravel preventing safe ADA accessibility , ,Yes,45,No,,,County,No,Out,0,Intermediate,0
-108.498113094,39.062944859,363,S442,D Road west of 30 Road,Bench,39.06294486,-108.49811309,716464.99958396,4326740.99500518,RT10,21,:05,N, ,Yes,Yes,45,Yes,1899/12/30 05:05:01+00,1899/12/30 05:05:01+00,County,No,Out,0,Intermediate,0
-108.504636625,39.0628996230001,364,S443,D Road west of Broken Arrow Drive ,Bench,39.06289962,-108.50463662,715900.64286299,4326720.45107054,RT10,22,:05 - :15,N, ,No,Yes,45,No,,,City,No,Out,0,Intermediate,0
-108.512832162,39.0628516100001,365,S336,D Road east of 29 Road (Maverick),No,39.06285161,-108.51283216,715191.61226036,4326695.67783219,RT10,23,:05 - :15,N, ,No,Yes,45,No,,,City,No,Out,0,Intermediate,0
-108.459378917,39.064850479,366,S257,32 Road north of Candlewood (C & F Food Store),No,39.06485048,-108.45937892,719810.84599981,4327045.51501633,RT10,42,:25 - :35,E, , ,Yes,30,No,,,County,No,In,0,Intermediate,90
-108.459752821,39.0690025640001,367,S247,32 Road south of D ½ Road,No,39.06900256,-108.45975282,719765.60629535,4327505.47099827,RT10,14,:55 - :05,W, , ,Yes,45,No,,,City, ,Out,0,Intermediate,-90
-108.559189208,39.0672191410001,368,S364,Main Street east of 8th Street (Ratekin Towers),Bench,39.06721914,-108.55918921,711167.23494879,4327071.66731145,RT1,8,:15-:25,S, ,No,Yes,30,No,,,City,No,Out,0,Intermediate,180
-108.554102976,39.067221057,369,S368,Main Street East of 11th Street,No,39.06722106,-108.55410298,711607.32102908,4327083.71514317,RT1,9,:15-:25,S, ,No,Yes,30,No,,,City,No,Out,0,Intermediate,180
-108.36932634,39.1056396220001,370,S322,Highway 6 at Palisade High School (Inside Parking Lot),No,39.10563962,-108.36932634,727472.0292571,4331794.74741955,RT4,24,:15 Inbound :55 - :05 Outbound,S,Bus stops Inbound & outbound,Yes,Yes,40,Yes,1899/12/30 05:15:01+00,1899/12/30 05:15:01+00,Private,Yes,In,0,Intermediate,180
-108.452860832,39.0699619810001,371,S266,D ½ Road east of 32 ⅜ Road (Rocky Mountain Elementary),No,39.06996198,-108.45286083,720358.95184022,4327628.65853072,RT10,39,:15 - :25,S, ,No,Yes,30,No,,,County,No,In,0,Intermediate,180
-108.45287267,39.070107545,372,S267,D ½ Road west of Carson Lake Drive,No,39.07010755,-108.45287267,720357.47458288,4327644.78674398,RT10,13,:55 - :05,N, ,No,Yes,45,No,,,County,No,Out,0,Intermediate,0
-108.515450475,39.0438130590001,373,S497,29 Road south of Unaweep Avenue,Bench,39.04381306,-108.51545047,715022.81436733,4324576.31793266,RT6,29,:45 - :55,W, ,No,Yes,45,No,,,City,No,In,0,Intermediate,-90
-108.598654591,39.0901431880001,374,S493,24 ½ Road at Picture Show,Bench/Shelter,39.09014319,-108.59865459,707685.19704508,4329525.07791577,RT11,14,:35 - :45,E,,Yes,Yes,30,No,,,City,No,Out,0,Intermediate,90
-108.625741804,39.106354928,375,S242,G Road east of 23 Road,No,39.10635493,-108.6257418,705295.17488415,4331262.85759944,RT8,7,:45 - :55,N, ,No,Yes,90,No,,,City,No,Out,0,Intermediate,0
-108.625659773,39.1062283470001,376,S243,G Road east of 23 Road,No,39.10622835,-108.62565977,705302.63613384,4331248.99350919,RT8,33,:25 - :35,S, ,No,Yes,45,No,,,City,No,In,0,Intermediate,180
-108.552500616,39.0710408640001,377,S164,12th Street north of Grand Avenue,No,39.07104086,-108.55250062,711734.54555169,4327511.42225384,RT1,44,:45-:55 ,W, ,No,Yes,30,No,,,City,No,In,0,Intermediate,-90
-108.552244495,39.082956724,378,S367,12th Street south of Orchard Avenue,Bench,39.08295672,-108.5522445,711721.06642033,4328834.60278109,RT1,15,:25-:35,E, ,No,yes,30,No,,,city, ,Out,0,Intermediate,90
-108.552259838,39.0793363060001,379,S357,12th Street north of Bunting Street (Colorado Mesa University),No,39.07933631,-108.55225984,711730.56838167,4328432.72377124,RT1,14,:25-:35,E, ,No,yes,30,No,,,city, ,Out,0,Intermediate,90
-108.550443858,39.0917412800001,380,S343,Patterson Road east of 12th Street (City Market),Bench/Private,39.09174128,-108.55044386,711850.53504747,4329813.83297409,RT2,39,:15 - :25,S, ,No,Yes,35,No,,,City,Yes,In,0,Intermediate,180
-108.560907014,39.0660431800001,381,S363,7th Street south of Colorado Avenue (Enstrom's),bench,39.06604318,-108.56090701,711022.10382927,4326937.15205203,RT3,2,:15 - :25,E, dirt and wall preventing safe ADA accessibility , ,Yes,30,No,,,City, ,Out,0,Intermediate,90
-108.561146355,39.0698846560001,382,S430,7th Street south of Grand Avenue ,no,39.06988466,-108.56114636,710989.94889321,4327362.97401091,RT3,48,:55 - :05,W, ,No,Yes,30,No,,,City, ,In,0,Intermediate,-90
-108.560875373,39.0699166470001,383,S428,7th Street north of White Avenue,bench,39.06991665,-108.56087537,711013.29967157,4327367.15429195,RT3,3,:15 - :25,E, , ,Yes,30,No,,,City, ,Out,0,Intermediate,90
-108.561174207,39.0758805890001,384,S432,7th Street south of Belford Avenue ,No,39.07588059,-108.56117421,710969.67305691,4328028.4179709,RT3,46,:55 - :05,W, ,No,Yes,30,No,,,City, ,In,0,Intermediate,-90
-108.560901497,39.0758548530001,385,S433,7th Street north of Teller Avenue,No,39.07585485,-108.5609015,710993.34334308,4328026.19482056,RT3,5,:15 - :25,E, , ,Yes,30,No,,,City, ,Out,0,Intermediate,90
-108.561126685,39.0739514970001,386,S429,7th Street north of Gunnison Avenue,No,39.0739515,-108.56112668,710979.53292288,4327814.41188889,RT3,47,:55 - :05,W, ,No,Yes,30,No,,,City, ,In,0,Intermediate,-90
-108.560912166,39.0739366440001,387,S431,7th Street north of Gunnison Avenue,No,39.07393664,-108.56091217,710998.13688955,4327813.2615745,RT3,4,:15 - :25,E, , ,Yes,30,No,,,City, ,Out,0,Intermediate,90
-108.515285903,39.0815309180001,388,S402,29 Road south of Texas Avenue,NO,39.08153092,-108.5152859,714922.57818189,4328763.16189306,RT5,23,:35 - :45,W, , ,Yes,35,No,,,City, ,In,0,Intermediate,-90
-108.51674266,39.077473465,389,S292,North Avenue west of 29 Road (Big O Tires),Bench,39.07747347,-108.51674266,714808.86778152,4328309.36158829,RT5,24,:35 - :45,N, , , Yes,35,No,,,City, ,In,0,Intermediate,0
-108.521522134,39.0774739770001,390,S127,North Avenue west of 28 ¾ Road (Texas Road House),BENCH,39.07747398,-108.52152213,714395.37455303,4328298.12517983,RT5,25,:45,N, , ,Yes,35,Yes,1899/12/30 05:45:01+00,1899/12/30 05:45:01+00,City, ,In,0,Intermediate,0
-108.527039786,39.0774750030001,391,S121,North Avenue east of 28 ¼ Road (East Gate Shopping Center),BENCH,39.077475,-108.52703979,713918.01739493,4328285.22876136,RT5,26,:45 - :55,N, , ,Yes,30,No,,,City, ,In,0,Intermediate,0
-108.53420082,39.077489627,392,S120,North Avenue west of 28 Road,Bench/Shelter,39.07748963,-108.53420082,713298.44441054,4328270.00991561,RT5,27,:45 - :55,N, , ,Yes,25,No,,,City, ,In,0,Intermediate,0
-108.519142991,39.04122098,393,S406,B ½ Road west of 29 Road,NO,39.04122098,-108.51914299,714711.05940554,4324279.88471464,RT6,30,:45 - :55,N, , ,Yes,45,No,,,City, ,In,0,Intermediate,0
-108.510828138,39.08465528,394,S83,Orchard Avenue west of 29 ¼ Road,NO,39.08465528,-108.51082814,715298.71155068,4329120.50760835,RT6,23,:35 - :45,N, , ,Yes,40,No,,,City, ,Out,0,Intermediate,0
-108.515285903,39.0815309180001,395,S402,29 Road south of Texas Avenue,NO,39.08153092,-108.5152859,714922.57818189,4328763.16189306,RT6,25,:45,W, , ,Yes,45,Yes,1899/12/30 05:45:01+00,1899/12/30 05:45:01+00,City,,In,0,Intermediate,-90
-108.508763284,39.077209856,396,S90,North Avenue west of 29 ½ Road (Career Center),Bench/Shelter,39.07720986,-108.50876328,715499.99911577,4328299.00513485,RT6,20,:35 - :45,S,"just shelter, no bench", ,Yes,25,No,,,City, ,Out,0,Intermediate,180
-108.505688337,39.0789364600001,397,S93,29 1/2 Road at Community Services Campus,Bench/Shelter,39.07893646,-108.50568834,715760.76419434,4328497.94900989,RT6,21,:35 - :45,E, , ,Yes,30,No,,,City,Yes,Out,0,Intermediate,90
-108.505771201,39.082777089,398,S312,29 ½ Road south of Mesa Avenue,NO,39.08277709,-108.5057712,715741.88904762,4328924.04053989,RT6,22,:35 - :45,E, , ,Yes,40,No,,,County, ,Out,0,Intermediate,90
-108.600773838,39.094760991,399,S240,Patterson Road at Home Depot,No,39.09476099,-108.60077384,707488.34589671,4330032.77652471,RT8,2,:45 - :55,NE, , ,Yes,35,No,,,City,No,Out,0,Intermediate,20
-108.606816386,39.09902579,400,S241,F ½ Road east of 24 Road,No,39.09902579,-108.60681639,706953.23915992,4330492.34768637,RT8,36,:25 - :35,S, ,No,Yes,35,No,,,City,No,In,0,Intermediate,180
-108.606449484,39.0969298860001,401,S239,Market Street at City Market,No,39.09692989,-108.60644948,706991.10359312,4330260.55352576,RT8,37,:25 - :35,W, ,No,Yes,35,No,,,City,Yes,In,0,Intermediate,-90
-108.563595124,39.0632116200001,402,S87,Downtown Transfer Facility (6th Street and South Avenue),Bench/Shelter,39.06321162,-108.56359512,710797.93582667,4326616.62780403,RT7,1,:15,0,Transfer Station, ,Yes,30,Yes,1899/12/30 05:15:01+00,1899/12/30 05:15:01+00,City, Yes,Out,1,Transfer,0
-108.545231198,39.0700627410001,403,S373,Grand Avenue east of 17th Street,NO,39.07006274,-108.5452312,712366.44014836,4327419.82644233,RT9,8,:15 - :25,S, , ,Yes,30,No,,,City, ,Out,0,Intermediate,180
-108.514992985,39.0762587510001,404,S34,29 Road south of North Avenue,No,39.07625875,-108.51499299,714963.92780009,4328178.67504454,RT6,18,:35 - :45,E, ,No,Yes,35,No,,,City,No,Out,0,Intermediate,90
-108.551128277,39.0845351670001,405,S101,Orchard Avenue east of 12th Street (True Value),No,39.08453517,-108.55112828,711812.90324934,4329012.4028958,RT3,9,:15 - :25,S,,No,Yes,40,No,,,City,No,Out,0,Intermediate,180
-108.546048548,39.0917056960001,406,S403,Patterson Road east of 15th Street,No,39.0917057,-108.54604855,712230.81944154,4329820.14780955,RT2,40,:15 - :25,S,,No,Yes,35,No,,,City,No,In,0,Intermediate,180
-108.558849039,39.088305887,407,S321,Bookcliff Avenue west of Little Bookcliff Drive (Highlands),No,39.08830589,-108.55884904,711133.76958835,4329412.94868957,RT7,34,:55 - :05,N,,No,Yes,25,No,,,City,No,In,0,Intermediate,0
-108.559077302,39.0881524640001,408,S407,Bookcliff Avenue east of 7th Street (Highlands),No,39.08815246,-108.5590773,711114.48246101,4329395.3889472,RT7,7,:15 - :25,S,,No,Yes,25,No,,,City,No,Out,0,Intermediate,180
-108.5608908,39.0807199320001,409,S156,7th Street north of Kennedy Avenue (Colorado Mesa University),No,39.08071993,-108.5608908,710979.7689788,4328566.21147151,RT3,6,:15 - :25,E,,,Yes,40,No,,,City,Yes,Out,0,Intermediate,90
-108.58501214,39.091815679,410,S105,Patterson Road east of Northgate Drive,No,39.09181568,-108.58501214,708860.29937193,4329742.00495064,RT2,33,:15 - :25,S,,No,Yes,40,No,,,City,No,In,0,Intermediate,180
-108.559823708,39.090093612,411,S282,750 Wellington Avenue (Surgical Center and Dialysis) ,Bench/Shelter,39.09009361,-108.55982371,711044.1287472,4329609.10887893,RT7,9,:25,N, ,Yes,Yes,25,Yes,1899/12/30 05:25:01+00,1899/12/30 05:25:01+00,City,Yes,Out,0,Intermediate,0
-108.562558984,39.089380605,412,S228,St. Marys Hospital (Parking Garage) ,Bench,39.0893806,-108.56255898,710809.65688582,4329523.6158087,RT7,31,:45 - :55,SE,"stop location off in app, needs to be where the pin is",No,Yes,25,No,,,Private,No,In,0,Intermediate,45
-108.561123394,39.08092907,413,S255,7th Street at Elm Avenue,No,39.08092907,-108.56112339,710959.02406315,4328588.88413854,RT3,45,:55 - :05,W,,No,Yes,30,No,,,City,No,In,0,Intermediate,-90
-108.561123394,39.08092907,414,S255,7th Street at Elm Avenue (Grand Junction High School / Science Center),No,39.08092907,-108.56112339,710959.02406315,4328588.88413854,RT7,35,:55 - :05,W,,No,Yes,30,No,,,City,No,In,0,Intermediate,-90
-108.571922058,39.0683928330001,415,S265,Rood Avenue west of 1st Street,No,39.06839283,-108.57192206,710062.03111659,4327172.41927667,RT11,3,:15 - :25,E,,No,Yes,30,No,,,City,No,Out,0,Intermediate,0
-108.515290775,39.063414381,416,S285,29 Road north of D Road (Maverick),No,39.06341438,-108.51529078,714977.15535673,4326752.3213527,RT6,27,:45 - :55,W,,No,Yes,45,No,,,City,No,In,0,Intermediate,-90
-108.514955278,39.063229876,417,S269,29 Road north of D Road (Maverick),No,39.06322988,-108.51495528,715006.7464067,4326732.6363502,RT6,17,:35 - :45,E,,No,Yes,35,No,,,City,No,Out,0,Intermediate,90
-108.515387581,39.076274287,418,S286,29 Road south of North Avenue,No,39.07627429,-108.51538758,714929.74196645,4328179.46557862,RT6,26,:45 - :55,W,,No,Yes,45,No,,,City,No,In,0,Intermediate,-90
-108.5608908,39.0807199320001,419,S156,"7th Street north of Kennedy Avenue (Science Center, Grand Junction High School)",No,39.08071993,-108.5608908,710979.7689788,4328566.21147151,RT7,6,:15 - :25,E,,,Yes,40,No,,,City,Yes,Out,0,Intermediate,90
-108.571030827,39.0841203150001,420,S118,1st Street south of Orchard Avenue (West Middle School),No,39.08412031,-108.57103083,710092.46751309,4328920.1241758,RT7,11,:25 - :35,W,,No,Yes,30,No,,,City,No,Out,0,Intermediate,-90
-108.571066635,39.0658776010001,421,S288,1st Street and Pitkin Avenue (Catholic Outreach),No,39.0658776,-108.57106663,710143.50943257,4326895.22434103,RT11,27,:55 - :05,W, , ,Yes,25,No,,,City, ,In,0,Intermediate,-90
-108.737652431,39.158804305,422,S287,Aspen Avenue east of Coulson Avenue,No,39.15880431,-108.73765243,695472.38091794,4336837.15863167,RT8,21,:05 - :15,S,,No,Yes,25,No,,,Fruita,No,Out,0,Intermediate,180
-108.606807267,39.0991701300001,423,S158,F 1/2 Road west of Market Street,No,39.09917013,-108.60680727,706953.60557113,4330508.38923123,RT8,4,:45 - :55,N,,No,Yes,45,No,,,City,No,Out,0,Intermediate,0
-108.597272494,39.0953939520001,424,S236,F ¼ Road east of Balanced Rock Way,No,39.09539395,-108.59727249,707789.32458774,4330111.03823611,RT7,23,:45 - :55,S, ,No,Yes,30,No,,,City,No,In,0,Intermediate,180
-108.606220598,39.0968869000001,425,S159,Market Street across from City Market,No,39.0968869,-108.6062206,707011.02555302,4330256.30426614,RT8,3,:45 - :55,E,,No,Yes,35,No,,,City,Yes,Out,0,Intermediate,56
-108.608930542,39.106424347,426,S483,G Road west of 24 Road,No,39.10642435,-108.60893054,706748.76614512,4331308.71840996,RT8,5,:45 - :55,N, ,No,Yes,35,No,,,City,No,Out,0,Intermediate,0
-108.608869912,39.106236907,427,S484,G Road west of 24 Road ,No,39.10623691,-108.60886991,706754.55720593,4331288.05203628,RT8,35,:25 - :35,S, ,No,Yes,35,No,,,City,No,In,0,Intermediate,180
-108.593000773,39.091789745,428,S1,Patterson Road east of Commerce Street,No,39.09178974,-108.59300077,708169.39433032,4329720.78105409,RT2,31,:15 - :25,S,,No,Yes,30,No,,,City,No,In,0,Intermediate,180
-108.570999266,39.090340559,429,S167,1st Street south of West Park Drive,No,39.09034056,-108.57099927,710076.73236167,4329610.60318867,RT7,10,:25 - :35,W,,No,Yes,30,No,,,City,No,Out,0,Intermediate,-90
-108.552216717,39.090512964,430,S114,12th Street north of Wellington Avenue,No,39.09051296,-108.55221672,711700.86450677,4329673.36251054,RT1,17,:25-:35,E,,No,Yes,30,No,,,City,No,Out,0,Intermediate,90
-108.552481385,39.0889452330001,431,S366,12th Street north of Bookcliff Avenue,No,39.08894523,-108.55248138,711682.66111793,4329498.73718967,RT1,40,:45-:55 ,W,,No,Yes,30,No,,,City,No,In,0,Intermediate,-90
-108.56830061,39.0775341020001,432,S168,North Avenue west of 3rd Street,No,39.0775341,-108.56830061,710348.21651682,4328195.41828071,RT5,33,:55 - :05,N,,No,Yes,25,No,,,City,No,In,0,Intermediate,0
-108.561889124,39.07751847,433,S112,North Avenue west of 7th Street,No,39.07751847,-108.56188912,710902.94226502,4328208.55153004,RT7,36,:55 - :05,N, , ,Yes,30,No,,,City,No,In,0,Intermediate,0
-108.564065184,39.0772922470001,434,S111,North Avenue east of 5th Street,Bench/Shelter,39.07729225,-108.56406518,710715.3572403,4328178.39161904,RT5,4,:15 - :25,S, ,Yes,Yes,30,No,,,City, ,Out,0,Intermediate,180
-108.568618133,39.0673568170001,435,S176,Main Street east of 1st Street,No,39.06735682,-108.56861813,710350.97875076,4327065.07360444,RT1,51,:55-:05 ,N,,No,Yes,25,No,,,City,No,In,0,Intermediate,0
-108.568606607,39.067229378,436,S178,Main Street west of 3rd Street (Hampton Inn),No,39.06722938,-108.56860661,710352.3546257,4327050.9554062,RT1,3,:15-:25,S,,No,Yes,30,No,,,City,No,Out,0,Intermediate,180
-108.567015647,39.067272648,437,S186,Main Street east of 3rd Street,No,39.06727265,-108.56701565,710489.88532917,4327059.44322799,RT1,4,:15-:25,S,,No,Yes,30,No,,,City,No,Out,0,Intermediate,180
-108.566963965,39.0673671120001,438,S181,Main Street west of 4th Street,No,39.06736711,-108.56696397,710494.07633255,4327070.04781878,RT1,50,:55-:05 ,N,,No,Yes,30,No,,,City,No,In,0,Intermediate,0
-108.56527393,39.067353369,439,S188,Main Street west of 5th Street,No,39.06735337,-108.56527393,710640.3488863,4327072.43965686,RT1,49,:55-:05 ,N,,No,Yes,30,No,,,City,No,In,0,Intermediate,0
-108.565322428,39.0672803890001,440,S187,Main Street east of 4th Street,No,39.06728039,-108.56532243,710636.36956354,4327064.22692614,RT1,5,:15-:25,S,,No,Yes,30,No,,,City,No,Out,0,Intermediate,180
-108.563568598,39.067361212,441,S197,Main Street west of 6th Street,No,39.06736121,-108.5635686,710787.8808335,4327077.26565755,RT1,48,:55-:05 ,N,,No,Yes,30,No,,,City,No,In,0,Intermediate,0
-108.563628772,39.067261778,442,S190,Main Street east of 5th Street,No,39.06726178,-108.56362877,710782.97012921,4327066.08958994,RT1,6,:15-:25,S,,No,Yes,30,No,,,City,No,Out,0,Intermediate,180
-108.561881929,39.0673527530001,443,S245,Main Street west of 7th Street,No,39.06735275,-108.56188193,710933.84645544,4327080.24168455,RT1,47,:55-:05 ,N,,No,Yes,30,No,,,City,No,In,0,Intermediate,0
-108.561936223,39.0672820710001,444,S211,Main Street east of 6th Street,No,39.06728207,-108.56193622,710929.35915174,4327072.27037369,RT1,7,:15-:25,S,,No,Yes,30,No,,,City,No,Out,0,Intermediate,180
-108.571066635,39.0658776010001,445,S288,1st Street and Pitkin Avenue (Catholic Outreach),No,39.0658776,-108.57106663,710143.50943257,4326895.22434103,RT1,52,:55-:05 ,W, , ,Yes,25,No,,,City, ,In,0,Intermediate,-90
-108.57934861,39.0917481340001,446,S388,Patterson Road east of 25 ½ Road,Bench,39.09174813,-108.57934861,709350.36997598,4329747.55081194,RT7,28,:45 - :55,S, , ,Yes,40,No,,,City,No,In,0,Intermediate,180
-108.571685596,39.091717712,447,S379,Patterson Road west of 1st Street,Bench,39.09171771,-108.5716856,710013.27904991,4329761.87040929,RT7,29,:45 - :55,S, ,Yes,Yes,40,No,,,City,No,In,0,Intermediate,180
-108.564538525,39.0917120870001,448,S380,Patterson Road at St. Mary's Hospital (west of entrance) ,Bench,39.09171209,-108.56453853,710631.48855402,4329777.80142347,RT7,30,:45 - :55,S, ,Yes,Yes,35,No,,,City,No,In,0,Intermediate,180
-108.512502697,39.0772091540001,449,S235,North Avenue east of 29 Road,No,39.07720915,-108.5125027,715176.487866,4328290.06128076,RT6,19,:35 - :45,S, ,Yes,Yes,35,No,,,City, ,Out,0,Intermediate,180
-108.566246548,39.066968026,450,S229,4th Street south of Main Street (Wells Fargo Bank),Bench,39.06696803,-108.56624655,710557.33794392,4327027.4144626,RT9,37,:55 - :05,W, , ,Yes,30,No,,,City, ,In,0,Intermediate,-90
-108.564354913,39.067750953,451,S248,5th Street north of Main Street,Bench,39.06775095,-108.56435491,710718.68453497,4327118.70006537,RT9,2,:15 - :25,E, , ,Yes,30,No,,,City, ,Out,0,Intermediate,90
-108.512502697,39.0772091540001,452,S235,North Avenue east of 29 Road,No,39.07720915,-108.5125027,715176.487866,4328290.06128076,RT5,14,:25 - :35,S, ,Yes,Yes,40,No,,,City, ,Out,0,Intermediate,180
-108.56813378,39.065451039,453,S374,Ute Ave west of 3rd Street,No,39.06545104,-108.56813378,710398.54941342,4326854.66704467,RT1,2,:15-:25,N,,No,Yes,30,No,,,City,No,Out,0,Intermediate,0
-108.567122352,39.0643178940001,454,S375,Pitkin Ave east of 3rd Street,No,39.06431789,-108.56712235,710489.43396881,4326731.23864086,RT1,53,:55-:05 ,S,,No,Yes,35,No,,,City,No,In,0,Intermediate,0
-108.56813378,39.065451039,455,S374,Ute Ave west of 3rd Street,No,39.06545104,-108.56813378,710398.54941342,4326854.66704467,RT5,2,:15 - :25,N, ,No,Yes,30,No,,,City,No,Out,0,Intermediate,0
